PRODUCT_UPC,PRODUCT_CATALOGUE_NUMBER,TRACK_ISRC_CODE,TRACK_ID,LABEL,RELEASE,TRACK_TITLE,TRACK_ARTIST,REMIXER_NAME,REMIX,TERRITORY,PURCHASE_STATUS,FORMAT,DELIVERY,TRANSACTION_DATE,CONTENT_TYPE,TRACK_COUNT,GROSS_CONTENT_REVENUE,GROSS_WAV_REVENUE,PAID_PRICE,NET_CONTENT_REVENUE,NET_WAV_REVENUE,MECHANICAL_WITHHOLDING,US_TAX_WITHHOLDING,WITHHELD_AMOUNT,US_TAX_WITHHOLDING_PERCENT,US_TAX_WITHHOLDING_COMPLIANCY_STATUS,NET_TOTAL,SALE_TYPE
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-28,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DNK,"General Content",mp3,download,2017-09-28,single,1,1.53,0.00,1.53,0.99,0.0000000000,0.15,0.00,0.15,0.0000,1,0.84,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-28,single,1,1.33,0.00,1.33,0.86,0.0000000000,0.13,0.00,0.13,0.0000,1,0.73,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-09-29,single,1,1.53,0.00,1.53,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",CAN,"General Content",wav,download,2017-09-29,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-29,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-29,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-29,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-09-29,single,1,1.53,0.00,1.53,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-29,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUT,"General Content",mp3,download,2017-09-29,single,1,1.53,0.00,1.53,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-29,single,1,1.50,0.00,1.50,0.98,0.0000000000,0.15,0.00,0.15,0.0000,1,0.83,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ITA,"General Content",mp3,download,2017-09-29,single,1,1.53,0.00,1.53,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-29,single,1,1.33,0.00,1.33,0.86,0.0000000000,0.13,0.00,0.13,0.0000,1,0.73,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ITA,"General Content",mp3,download,2017-09-29,single,1,1.53,0.00,1.53,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-29,single,1,1.53,0.00,1.53,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NLD,"General Content",aiff,download,2017-09-30,single,1,1.54,0.89,2.42,1.00,0.4400000000,0.24,0.00,0.24,0.0000,1,1.20,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",JPN,"General Content",mp3,download,2017-09-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",BRA,"General Content",mp3,download,2017-09-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-30,single,1,1.50,0.00,1.50,0.98,0.0000000000,0.15,0.00,0.15,0.0000,1,0.83,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-30,single,1,1.54,0.00,1.54,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",CHE,"General Content",mp3,download,2017-09-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-30,single,1,1.32,0.00,1.32,0.86,0.0000000000,0.13,0.00,0.13,0.0000,1,0.73,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NOR,"General Content",mp3,download,2017-09-07,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-07,single,1,1.46,0.00,1.46,0.95,0.0000000000,0.15,0.00,0.15,0.0000,1,0.80,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NZL,"General Content",mp3,download,2017-09-07,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-08,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NZL,"General Content",mp3,download,2017-09-08,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-08,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-08,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-08,single,1,1.47,0.00,1.47,0.95,0.0000000000,0.15,0.00,0.15,0.0000,1,0.80,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",aiff,download,2017-09-08,single,1,1.31,0.98,2.29,0.85,0.4900000000,0.23,0.00,0.23,0.0000,1,1.11,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",aiff,download,2017-09-08,single,1,1.56,0.90,2.47,1.02,0.4500000000,0.25,0.00,0.25,0.0000,1,1.22,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-08,single,1,1.22,0.00,1.22,0.80,0.0000000000,0.12,0.00,0.12,0.0000,1,0.68,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",SWE,"General Content",wav,download,2017-09-08,single,1,1.56,0.90,2.47,1.02,0.4500000000,0.25,0.00,0.25,0.0000,1,1.22,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-08,single,1,1.36,0.00,1.36,0.89,0.0000000000,0.14,0.00,0.14,0.0000,1,0.75,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUT,"General Content",wav,download,2017-09-08,single,1,1.56,0.90,2.47,1.02,0.4500000000,0.25,0.00,0.25,0.0000,1,1.22,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-09,single,1,1.48,0.00,1.48,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-09,single,1,1.36,0.00,1.36,0.88,0.0000000000,0.14,0.00,0.14,0.0000,1,0.74,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-09-09,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-09-09,single,1,1.41,0.00,1.41,0.92,0.0000000000,0.14,0.00,0.14,0.0000,1,0.78,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-09,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NLD,"General Content",mp3,download,2017-09-09,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NLD,"General Content",aiff,download,2017-09-09,single,1,1.41,0.90,2.31,0.92,0.4500000000,0.23,0.00,0.23,0.0000,1,1.14,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-09,single,1,1.48,0.00,1.48,0.96,0.0000000000,0.15,0.00,0.15,0.0000,1,0.81,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-11,single,1,1.41,0.00,1.41,0.91,0.0000000000,0.14,0.00,0.14,0.0000,1,0.77,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-11,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",mp3,download,2017-09-11,single,1,1.33,0.00,1.33,0.87,0.0000000000,0.13,0.00,0.13,0.0000,1,0.74,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GBR,"General Content",wav,download,2017-09-11,single,1,1.48,0.99,2.47,0.96,0.4900000000,0.25,0.00,0.25,0.0000,1,1.20,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ESP,"General Content",mp3,download,2017-09-11,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-11,single,1,1.56,0.00,1.56,1.02,0.0000000000,0.16,0.00,0.16,0.0000,1,0.86,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",BEL,"General Content",mp3,download,2017-09-12,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-12,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",CHE,"General Content",mp3,download,2017-09-12,single,1,1.34,0.00,1.34,0.87,0.0000000000,0.13,0.00,0.13,0.0000,1,0.74,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-09-12,single,1,1.39,0.00,1.39,0.90,0.0000000000,0.14,0.00,0.14,0.0000,1,0.76,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-12,single,1,1.34,0.00,1.34,0.87,0.0000000000,0.00,0.00,0.00,0.0000,1,0.87,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",mp3,download,2017-09-12,single,1,1.40,0.00,1.40,0.91,0.0000000000,0.14,0.00,0.14,0.0000,1,0.77,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ITA,"General Content",mp3,download,2017-09-12,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",JPN,"General Content",mp3,download,2017-09-13,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FIN,"General Content",mp3,download,2017-09-13,single,1,1.56,0.00,1.56,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",IRL,"General Content",mp3,download,2017-09-13,single,1,1.56,0.00,1.56,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-13,single,1,1.11,0.00,1.11,0.72,0.0000000000,0.00,0.00,0.00,0.0000,1,0.72,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-14,single,1,1.08,0.00,1.08,0.70,0.0000000000,0.11,0.00,0.11,0.0000,1,0.59,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",PRT,"General Content",mp3,download,2017-09-14,single,1,1.55,0.00,1.55,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",CAN,"General Content",aiff,download,2017-09-14,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",mp3,download,2017-09-14,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-14,single,1,1.55,0.00,1.55,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",wav,download,2017-09-14,single,1,1.16,0.89,2.06,0.76,0.4500000000,0.21,0.00,0.21,0.0000,1,1.00,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NLD,"General Content",mp3,download,2017-09-14,single,1,1.55,0.00,1.55,1.00,0.0000000000,0.15,0.00,0.15,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",MYS,"General Content",mp3,download,2017-09-22,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",QAT,"General Content",mp3,download,2017-09-22,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",USA,"General Content",wav,download,2017-09-23,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.00,0.00,0.00,0.0000,1,1.35,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DNK,"General Content",mp3,download,2017-09-23,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",FRA,"General Content",wav,download,2017-09-23,single,1,1.55,0.90,2.45,1.01,0.4500000000,0.24,0.00,0.24,0.0000,1,1.22,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-23,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",NLD,"General Content",mp3,download,2017-09-23,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",DEU,"General Content",mp3,download,2017-09-23,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",CAN,"General Content",wav,download,2017-09-24,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",MEX,"General Content",wav,download,2017-09-24,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ITA,"General Content",mp3,download,2017-09-24,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",GEO,"General Content",aiff,download,2017-09-24,single,1,1.49,0.75,2.24,0.97,0.3800000000,0.22,0.00,0.22,0.0000,1,1.13,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ITA,"General Content",mp3,download,2017-09-24,single,1,1.55,0.00,1.55,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ARE,"General Content",aiff,download,2017-09-24,single,1,0.75,0.75,1.50,0.49,0.3800000000,0.15,0.00,0.15,0.0000,1,0.72,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",ITA,"General Content",mp3,download,2017-09-24,single,1,0.78,0.00,0.78,0.50,0.0000000000,0.08,0.00,0.08,0.0000,1,0.42,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",AUS,"General Content",mp3,download,2017-09-24,single,1,1.35,0.00,1.35,0.88,0.0000000000,0.13,0.00,0.13,0.0000,1,0.75,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",CAN,"General Content",mp3,download,2017-09-24,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS267,USMKV1726501,9037763,"InStereo Recordings","DJ Dan Presents 15 Years Of InStereo",Squissh,"DJ Dan",,"Original Mix",PRT,"General Content",mp3,download,2017-09-25,single,1,0.78,0.00,0.78,0.50,0.0000000000,0.08,0.00,0.08,0.0000,1,0.42,Sale
